,단어,점수
12479,찬란하거나 화려하다,2
12480,찬란하거나 화려함,2
12481,찬란하다,2
12482,찬미하는,2
12483,찬미하는 노래,2
12484,찬미한,2
12485,찬미한 글,2
12486,찬사,1
12487,찬양,2
12488,찬양하는,2
12489,찬양하는 뜻으로,2
12490,찬양하다,2
12491,찬양함,2
12492,찬찬하고,1
12493,찬찬하다,1
12494,찬찬하며,1
12495,찬찬하며 실하게,1
12496,찬찬하지 못하거나,-1
12497,찬찬하지 못하고,-1
12498,찬찬한,1
12499,찬찬한 모양,1
12500,찬칭하다,2
12501,찬탄하고,2
12502,찬탄하는,2
12503,찬탄하는 노래,2
12504,찬탄하는 의미로,2
12505,찬탄하여,2
12506,찬탄한,2
12507,찬탄한 글,2
12508,찬한 사람의,2
12509,참거나,-1
12510,참견하는,-1
12511,참견하는 모양,-1
12512,참견하는 짓을,-1
12513,참견하다,-1
12514,참견하여,-1
12515,참견하여 나서다,-1
12516,참고 견디다,1
12517,참기 어려울,-1
12518,참다못한,-1
12519,참다못해,-1
12520,참다운,2
12521,참다운 경지,2
12522,참다운 지혜로,2
12523,참담하다,-1
12524,참담한,-2
12525,참담한 형편이나,-2
12526,참답게,2
12527,참되고,2
12528,참되고 성실한,2
12529,참되고 순결한,2
12530,참되고 올바르다,2
12531,참되고 지극할,2
12532,참되고 착실하다,2
12533,참된,2
12534,참된 가르침,2
12535,참된 도리,2
12536,참된 뜻에,2
12537,참된 마음,2
12538,참된 모습을,2
12539,참된 인간,2
12540,참된 증거,2
12541,참된 지혜로부터,2
12542,참신하다,1
12543,참신한,2
12544,참실하다,2
12545,참으로,1
12546,참으로 진짜,1
12547,참을 수 없다,-1
12548,참을 수가 없어서,-1
12549,참을성이 없어,-1
12550,참지 못하고,-1
12551,참형에,-2
12552,참형에 처한,-2
12553,참혹하게,-2
12554,참혹하기,-2
12555,참혹하기 짝이 없고,-2
12556,참혹하다,-2
12557,참혹하여,-2
12558,참혹한,-2
12559,참혹한 모습이나,-2
12560,참혹함을,-2
12561,참혹함을 느끼어,-2
12562,참회의 공덕으로,1
12563,창녀,-2
12564,창렬,-1
12565,창렬스러운,-1
12566,창렬이네,-1
12567,창백한,-1
12568,창백한 얼굴을,-1
12569,창의적,1
12570,창의적이다,2
12571,창의적인,1
12572,창조성이 없이,-1
12573,창조적인,1
12574,창피,-2
12575,창피스럽다,-2
12576,창피스레,-2
12577,창피하게,-2
12578,창피하게 생각하여,-2
12579,창피하다,-2
12580,창피하여,-2
12581,창피한,-2
12582,창피한 느낌,-2
12583,창황하다,-2
12584,채신없이,-2
12585,채신없이 거볍게,-1
12586,채신없이 행동하는,-2
12587,채신없이 행동하다,-2
12588,책망,-2
12589,책망하거나,-2
12590,책망하다,-2
12591,책망함,-2
12592,책임 죄를,-1
12593,책임감,1
12594,책임감 있는,2
12595,책임감있는,1
12596,책임을 회피하려고,-1
12597,책임지고,1
12598,처량하고,-2
12599,처량하고 슬프게,-2
12600,처량하고 슬프다,-2
12601,처량히,-2
12602,처리를 못하고,-2
12603,처리하기 어려움,-2
12604,처리하기 어려워서,-2
12605,처리하기 어렵다,-2
12606,처리하는 재주,1
12607,처리하지 못하고,-2
12608,처리하지 않고,-1
12609,처벌을,-2
12610,처벌하여,-2
12611,처연하다,-2
12612,처지가 나빠지다,-2
12613,처지가 안되고,-2
12614,처지는,-1
12615,처지는 모양,-1
12616,처참하게,-2
12617,처참하다,-2
12618,처참히,-1
12619,천박,-2
12620,천박하게,-2
12621,천박하게 까무스름하다,-2
12622,천박하고,-2
12623,천박하고 못된,-2
12624,천박하다,-1
12625,천박한,-1
12626,천사,1
12627,천식,-1
12628,천식 따위로,-1
12629,천진하게,1
12630,천진하게 웃는,1
12631,천천히 부자연스럽게,-1
12632,천하고,-1
12633,천하다,-1
12634,천하의 폭군을,-1
12635,천한,-1
12636,천한 사람,-1
12637,천한 사람을,-1
12638,천한 사람이나,-2
12639,천한 일을,-1
12640,철없는,-1
12641,철없는 아이가,-1
12642,철저하고,1
12643,철저하고 바르다,1
12644,철저하다,1
12645,철저하지 못하게,-2
12646,철저하지 못하다,-2
12647,철컹철컹,-1
12648,청결하다,2
12649,청결한,2
12650,청정하며,1
12651,체면이 깍이는,-2
12652,체면이 깎이는,-2
12653,체면이 깎일,-2
12654,체하며 시치미를,-1
12655,체하여,-1
12656,체한 채로,-1
12657,쳐들어가거나,-1
12658,쳐들어오다,-1
12659,쳐들어옴,-1
12660,쳐부수는,-1
12661,쳐부수는 일,-1
12662,초라하고,-2
12663,초라하고 가엾게,-2
12664,초라하다,-2
12665,초라한,-2
12666,초라한 데가,-2
12667,초라한 집을,-2
12668,초상이,-2
12669,초상이 나다,-2
12670,초월,1
12671,초월한,1
12672,초조,-1
12673,초조하고,-1
12674,초조하고 불안하다,-1
12675,초조하고 불안하여,-1
12676,초조하고 안타깝다,-1
12677,초조하다,-1
12678,초조한,-1
12679,초조한 모양,-1
12680,초조해지고,-1
12681,촌스러운,-1
12682,촌스럽고,-1
12683,촌스럽다,-1
12684,촐랑거리며,-1
12685,촐싹대다,-1
12686,총명하고,2
12687,최고,2
12688,최고 품질,2
12689,최고급,2
12690,최고의,2
12691,최고의 경지에,2
12692,최고의 아름다움,2
12693,최상,1
12694,최상급,2
12695,최상의,2
12696,최상의 것,2
12697,최악,-2
12698,최악의,-2
12699,최저가,1
12700,최적의,1
12701,최적화,1
12702,최적화하다,1
12703,최절,-1
12704,최좌,-2
12705,추궁을,-1
12706,추근대다,-2
12707,추악해지다,-2
12708,추운,-1
12709,추운 듯하다,-1
12710,추워서,-1
12711,추워서 갑자기,-1
12712,추위,-1
12713,추잡하다,-2
12714,추잡한,-2
12715,추잡한 데가,-2
12716,추저분하게,-2
12717,추저분하다,-2
12718,추저분한,-2
12719,추진하다,1
12720,추천하다,1
12721,추하고,-2
12722,추하다,-2
12723,축 늘어져,-1
12724,축 처지거나,-1
12725,축냄,-1
12726,축복,2
12727,축복받다,1
12728,축복하다,2
12729,축하,2
12730,축하하거나,2
12731,축하하거나 기리는,2
12732,축하하거나 찬양하는,2
12733,축하하다,1
12734,축하함,2
12735,출려,2
12736,출세시켜,2
12737,출세시켜 준,2
12738,출세하여,2
12739,출혈,-1
12740,출혈 때에,-1
12741,출혈이 심하여,-1
12742,출혈하기 쉬운,-1
12743,춤을,1
12744,춤을 추다,1
12745,춥거나,-1
12746,춥거나 무섭거나,-1
12747,춥지 아니하고,1
12748,충격,-1
12749,충격 따위가,-1
12750,충격으로,-1
12751,충격을,-1
12752,충격을 받아,-1
12753,충격을 받아서,-1
12754,충격을 받았을,-1
12755,충격이 커서,-1
12756,충공깽,-1
12757,충동적,-1
12758,충분하게,1
12759,충분하고,1
12760,충분하고 넉넉하게,1
12761,충분하다,1
12762,충분하지 못하다,-2
12763,충분하지 아니하다,-2
12764,충분한 만족,1
12765,충분한 만족과,1
12766,충분해서,1
12767,충분히,1
12768,충분히 마련되다,1
12769,충분히 만족스럽다,1
12770,충분히 익히다,1
12771,충성,1
12772,충성스러운,2
12773,충성을,1
12774,충성을 겸손하게,1
12775,충성이라는,1
12776,충성이라는 뜻으로,1
12777,충성하다,1
12778,충실하지 않고,-2
12779,충족되어,2
12780,충치가,-1
12781,충치가 되는,-1
12782,취약하다,-2
12783,취약한,-2
12784,취존,1
12785,취직하다,2
12786,취향을 저격하다,1
12787,측은,1
12788,측은스럽다,-2
12789,측은지심,-2
12790,측은하다,-2
12791,치료가 잘못되었을,-1
12792,치료하는,1
12793,치료하다,1
12794,치매가,-1
12795,치미는 모양,-1
12796,치밀어,-1
12797,치밀어 오르는,-1
12798,치밀어 오르다,-1
12799,치밀하지 못하여,-2
12800,치사하고,-2
12801,치사하고 더러워,-2
12802,치사하여,-2
12803,치욕,-2
12804,치욕스럽다,-2
12805,치우치게,-1
12806,치우치게 사랑함,-1
12807,치우침이 없음,1
12808,치우침이 없이,1
12809,치우침지 아니하다,1
12810,치적이 좋지 못한,-1
12811,치통,-1
12812,칙칙하다,-1
12813,칙칙한,-1
12814,칙칙함,-1
12815,친구,1
12816,친근하고,2
12817,친근하고 존경스럽거나,2
12818,친근하다,2
12819,친밀하게,2
12820,친밀하게 여기거나,2
12821,친밀하게 지내는,2
12822,친밀하게 하다,2
12823,친밀하다,1
12824,친밀한,2
12825,친밀한 관계를,1
12826,친밀한 사이를,2
12827,친밀함,2
12828,친밀히,2
12829,친밀히 사랑하다,2
12830,친밀히 사랑함,2
12831,친숙해지다,1
12832,친애,2
12833,친애롭다,2
12834,친애하다,2
12835,친절,2
12836,친절하게,2
12837,친절하다,2
12838,친절한,2
12839,친절한 마음씨,2
12840,친하게,2
12841,친하게 지내는,2
12842,친하게 지내다,2
12843,친하다,2
12844,친하지 아니하여,-1
12845,친한,2
12846,친한 사람,2
12847,친한 체하면서,-1
12848,친화적인,2
12849,칠칠하지 못하다,-1
12850,칠칠한,2
12851,침울하고,-2
12852,침울하고 무겁다,-2
12853,침을 뱉듯이,-1
12854,침을 뱉어,-1
12855,침착하지 못하거나,-1
12856,침착하지 못하게,-1
12857,침착하지 못하고,-1
12858,침착하지 못하여,-1
12859,침체되다,-1
12860,침침하다,-1
12861,침침한,-1
12862,침침한 모양,-1
12863,침침해지다,-1
12864,침해당거나,-1
12865,침해당한,-1
12866,침해당한 사람이,-1
12867,침해당할,-1
12868,침해당할 염려가,-1
12869,침해한,-1
12870,칭미하다,1
12871,칭송하는,2
12872,칭송하는 말,2
12873,칭송할,2
12874,칭송할 때,2
12875,칭송함,2
12876,칭양하다,2
12877,칭예하다,2
12878,칭찬,2
12879,칭찬받다,2
12880,칭찬을,2
12881,칭찬을 받을,2
12882,칭찬하고,2
12883,칭찬하는,1
12884,칭찬하는 말,1
12885,칭찬하다,2
12886,칭찬하여,2
12887,칭찬하여 말하다,2
12888,칭찬하여 말함,1
12889,칭찬할 만한,2
12890,칭찬함,2
12891,칭찬해,1
12892,칭찬해 줄,1
12893,ㅋㄷ,1
12894,칼빵,-2
12895,캄캄한,-1
12896,캄캄한 방에서,-1
12897,캐리,1
12898,캣맘,1
12899,컴컴하다,-1
12900,컹스,-1
12901,케미,1
12902,코를 골다,-1
12903,코에 종기가,-1
12904,코와이네,-1
12905,콜록콜록하는,-1
12906,쾌감,1
12907,쾌조,1
12908,쾌활하게,1
12909,쾌활하게 웃다,1
12910,쾌활하다,2
12911,쾌활한,2
12912,쿨룩대다,-1
12913,쿨룽대다,-1
12914,크거나 무겁거나,-1
12915,크게 감동이,2
12916,크게 감동하는,2
12917,크게 감동하다,2
12918,크게 감동함,2
12919,크게 감탄할,2
12920,크게 노함,-2
12921,크게 실망하다,-2
12922,크게 실망함,-2
12923,크게 우는,-2
12924,크게 움츠러드는,-1
12925,크게 웃는,2
12926,크게 위태로움을,-2
12927,크게 칭찬하여,2
12928,크게 칭찬함,2
12929,크고 너그럽다,2
12930,크고 아름답다,2
12931,크고 웅장한,1
12932,크고 튼튼하여,1
12933,크고 힘차게,1
12934,크고 힘차다,1
12935,크다,1
12936,큰 결함,-2
12937,큰 공덕이,2
12938,큰 덕,2
12939,큰 불행을,-2
12940,큰 성과가,2
12941,큰 수익을,2
12942,큰 재주,2
12943,큰 칭찬,2
12944,큰 타격을,-2
12945,클라스,1
12946,키가 커서,1
12947,킹왕짱,2
12948,타격을,-2
12949,타격을 받아,-2
12950,타격을 입어,-2
12951,타당하다,1
12952,타당한,1
12953,타들어,-1
12954,타들어 가는,-1
12955,타륵,1
12956,타분하다,-2
12957,타협점을 찾아,1
12958,탁 트여,1
12959,탁 트이고,1
12960,탁 트이다,1
12961,탁월하다,2
12962,탁월한,1
12963,탁하다,-2
12964,탄력 있게,1
12965,탄력 있고,1
12966,탄력이,1
12967,탄력이 있게,1
12968,탄력이 있는,1
12969,탄력이 있다,1
12970,탄력이 있으며,1
12971,탄복하다,2
12972,탄복할,2
12973,탄복할 만하다,2
12974,탄복함,2
12975,탄식,-2
12976,탄식 따위를,-2
12977,탄식하다,-2
12978,탄식하여,-2
12979,탄식할,-2
12980,탄식할 만하게,-2
12981,탄식할 만한,-2
12982,탄식함,-2
12983,탄탄하다,1
12984,탈,-1
12985,탈 따위가,-1
12986,탈 없이,1
12987,탈영,-1
12988,탈음증,-1
12989,탈이,-1
12990,탈이 나서,-1
12991,탈이 생겨서,-1
12992,탈이 생기다,-1
12993,탈이 없다,0
12994,탈이 없이,1
12995,탈진,-1
12996,탈진하다,-1
12997,탐관오리가,-1
12998,탐내거나,-1
12999,탐내는,0
13000,탐내는 마음으로,-1
13001,탐내어,-1
13002,탐내어 가지려고,-1
13003,탐묵,-1
13004,탐묵하다,-1
13005,탐스러운,2
13006,탐스러운 데가,2
13007,탐스러운 모양,2
13008,탐스러울,2
13009,탐스러울 정도로,2
13010,탐스럽게,2
13011,탐스럽게 웃다,2
13012,탐스럽게 쥐거나,2
13013,탐스럽게 피어나는,2
13014,탐스럽고 귀엽게,2
13015,탐스럽고 복스러운,2
13016,탐스럽다,2
13017,탐욕스러운,-2
13018,탐욕스러운 사람을,-2
13019,탐욕스러워진다는,-1
13020,탐욕이,-2
13021,탐욕이 많아서,-2
13022,탐탁지 아니하게,-2
13023,탐탁하지 아니하고,-2
13024,탐하는,-1
13025,탐하는 마음,-1
13026,탐하는 마음을,-1
13027,탐하는 일,-1
13028,탐하는 짓,-1
13029,탐하다,-1
13030,탐하여,-1
13031,탓하거나,-1
13032,탓하거나 불평을,-2
13033,탓하다,-1
13034,탕진잼,-1
13035,탕평,1
13036,탕평하다,1
13037,태도가 거만하고,-1
13038,태도가 괴상하고,-1
13039,태도가 떳떳하다,1
13040,태도가 부드럽고,1
13041,태도가 상냥하고,1
13042,태도가 의젓하고,1
13043,태도나 버릇,-1
13044,태도를 본받아,1
13045,태업,-1
13046,태우다,-1
13047,태우며 조급하게,-1
13048,태움,-1
13049,태평하게,1
13050,태평하게 사는,1
13051,태평한,1
13052,태평한 세상,1
13053,터무니없거나,-2
13054,터무니없거나 어처구니없다고,-2
13055,터무니없는,-2
13056,터무니없는 고집을,-2
13057,터무니없이,-2
13058,터무니없이 없어지거나,-1
13059,텁텁하게,-1
13060,텁텁하다,-1
13061,텁텁하여,-1
13062,텁텁한,-1
13063,텁텁한 모양,-1
13064,토끼다,-1
13065,토달거리는,-1
13066,토달거리는 모양,-1
13067,토달거리다,-1
13068,토라져,-1
13069,토라져 있다,-1
13070,토라져서,-1
13071,토라지는,-1
13072,토라지는 사람을,-1
13073,토라지다,-1
13074,토역질하다,-1
13075,토하고,-1
13076,토하고 싶은,-1
13077,토하는,-1
13078,토하는 증상,-1
13079,토하는 증세,-1
13080,토하다,-1
13081,토하려고,-1
13082,토하려고 하다,-1
13083,토할,-1
13084,토할 것,-1
13085,토할 듯한,-1
13086,토할 때,-1
13087,톨톨대다,-2
13088,통과되다,1
13089,통달하고,1
13090,통달하는,1
13091,통달하는 일,1
13092,통달하여,1
13093,통달한,1
13094,통원하다,-1
13095,통증,-1
13096,통증을,-1
13097,통증을 느끼는,-1
13098,통쾌,2
13099,통쾌감,1
13100,통쾌하다,2
13101,통탄하다,-2
13102,통하다,1
13103,통하지 못하게,-1
13104,통하지 못하여,-1
13105,통하지 못한,-1
13106,통하지 아니하다,-1
13107,통하지 않고,-1
13108,투덜거리는,-1
13109,투덜거리는 모양,-1
13110,투덜거리다,-1
13111,투덜대는,-1
13112,투덜대는 모양,-1
13113,투덜대다,-1
13114,투박하다,-1
13115,투박한,-1
13116,투박한 모양,-1
13117,퉁명스러운,-2
13118,퉁명스러운 데가,-2
13119,퉁퉁하게,-1
13120,퉁퉁하게 살이,-1
13121,퉁퉁하다,-1
13122,트렌디하다,1
13123,트롤,-1
13124,트인 맛이,1
13125,트집 잡다,-1
13126,트집을,-1
13127,트집을 잡다,-1
13128,트집을 잡아,-1
13129,트집을 잡으며,-1
13130,트집을 잡히어,-1
13131,트집이나,-1
13132,특권,2
13133,특별하다,1
13134,특별하지 아니하다,-1
13135,특별한,1
13136,특별한 마음가짐이나,1
13137,특별한 사랑과,1
13138,특별히 뛰어나다,1
13139,특이하다,1
13140,특이하여 우습게,-1
13141,특이하여 우습다,-1
13142,특출하게,1
13143,특출하게 뛰어나다,1
13144,튼튼하게,1
13145,튼튼하게 지탱하다,1
13146,튼튼하게 하다,1
13147,튼튼하다,1
13148,튼튼하여,1
13149,튼튼하지 못하고,-1
13150,튼튼하지 못하다,-1
13151,튼튼하지 못하여,-1
13152,튼튼히,1
13153,틀딱,-1
13154,틀딱충,-1
13155,틀리거나,-1
13156,틀리거나 그릇되게,-2
13157,틀리다,-1
13158,틀린,-1
13159,틀림이 없이,1
13160,틀어지게 하다,-1
13161,틀어지다,-1
13162,틀어진,-1
13163,틀어진 마음으로,-1
13164,티 없이,1
13165,티가 없다,1
13166,티격태격하는,-1
13167,티격태격하는 것을,-1
13168,파괴,-2
13169,파괴 행위,-2
13170,파괴되어,-1
13171,파괴되어 멸망되다,-1
13172,파괴되어 멸망함,-1
13173,파괴와,-1
13174,파괴하다,-1
13175,파괴하여,-1
13176,파괴하여 멸망시키다,-1
13177,파오후,-1
13178,파오후 쿰척쿰척,-1
13179,파울,-2
13180,파출하다,-1
13181,판단력을 잃다,-1
13182,판단이 정확하고,1
13183,판단하여 수긍하다,1
13184,판단하지 못하는,-1
13185,팔다리가 붓고,-1
13186,팔다리가 쑤시고,-1
13187,팔자 사나운,-2
13188,팔팔 뛰는,-1
13189,팔팔 뛰다,-1
13190,팔팔하다,1
13191,팔한 지옥의,-1
13192,패가망신한다는,-1
13193,패배,-1
13194,패배 따위의,-1
13195,패배를 거듭한다는,-1
13196,패배하다,-2
13197,패하고,-1
13198,패하고 난,-1
13199,패하다,-1
13200,팽개치다,-1
13201,퍼져서 흥하다,1
13202,퍽 옹골차고,1
13203,펄펄 뛰는,-1
13204,페널티,-2
13205,펴지 못하거나,-1
13206,펴지 못하게,-1
13207,펴지 못하는,-1
13208,펴지 못하다,-1
13209,펴지 못함,-1
13210,펴지지 못하고,-1
13211,편견,-2
13212,편두통,-2
13213,편리,2
13214,편리성,2
13215,편리하게,1
13216,편리하게 이용할,1
13217,편리하고,2
13218,편리하다,2
13219,편리하지 않은,-2
13220,편안,2
13221,편안하게,2
13222,편안하게 다스림,2
13223,편안하고,2
13224,편안하고 고요하게,2
13225,편안하고 고요함,2
13226,편안하고 조용한,2
13227,편안하고 한가하게,2
13228,편안하다,2
13229,편안하지 못하다,-2
13230,편안하지 못하여,-1
13231,편안하지 아니하게,-2
