,단어,품사,점수
1392,꺼내다,V,0
1393,매장,N,0
1394,뒤섞이다,V,0
1395,슬로우,N,0
1396,취급,N,0
1397,손잡이,N,0
1398,우려내다,V,0
1399,안내,N,0
1400,들리다,V,0
1401,씻다,V,0
1402,서리다,V,0
1403,소통,N,1
1404,순하다,V,1
1405,내주다,V,0
1406,야채,N,0
1407,짧다,V,0
1408,씹히다,V,0
1409,입안,N,0
1410,드다,V,0
1411,오랫동안,N,0
1412,서두르다,V,0
1413,최소,N,-1
1414,연령,N,0
1415,줄지다,V,0
1416,본인,N,0
1417,뒤따르다,V,0
1418,주다,V,0
1419,바다,N,0
1420,돌다,V,0
1421,싶다,V,0
1422,당근,N,0
1423,소고기,N,0
1424,샐러드,N,0
1425,등록번호,N,0
1426,공급,N,0
1427,밥상,N,0
1428,인지,N,0
1429,나무라다,V,0
1430,음미,N,2
1431,질기다,V,0
1432,묵히다,V,0
1433,나누다,V,0
1434,돌아보다,V,0
1435,구성,N,0
1436,텃세,N,0
1437,작다,V,0
1438,중국,N,0
1439,검다,V,0
1440,많다,V,2
1441,네일,N,0
1442,유희,N,0
1443,플러스,N,0
1444,시간,N,0
1445,취소,N,0
1446,정지연,N,0
1447,사거리,N,0
1448,카카오톡,N,0
1449,제주시,N,0
1450,그램,N,0
1451,여부,N,0
1452,하다,V,0
1453,변동,N,0
1454,아라동,N,0
1455,스타,N,0
1456,시간대,N,0
1457,빠르다,V,1
1458,검색,N,0
1459,시청,N,0
1460,제거,N,0
1461,제주,N,0
1462,월랑,N,0
1463,동시,N,0
1464,환불,N,-1
1465,이달,N,0
1466,날짜,N,0
1467,보내다,V,0
1468,계좌,N,0
1469,맞은편,N,0
1470,예약,N,0
1471,불가,N,-2
1472,올리브,N,0
1473,지다,V,0
1474,쇼시,N,0
1475,아트,N,0
1476,시술,N,0
1477,연락처,N,0
1478,본죽,N,0
1479,주다,V,0
1480,성함,N,0
1481,카톡,N,0
1482,국민,N,0
1483,친구,N,0
1484,받다,V,0
1485,오후,N,0
1486,아이디,N,0
1487,겨울,N,0
1488,디자인,N,0
1489,양식,N,0
1490,예약금,N,0
1491,사진,N,0
1492,당일,N,0
1493,노형동,N,0
1494,가능,N,1
1495,많다,V,2
1496,네일,N,0
1497,플러스,N,0
1498,시간,N,0
1499,취소,N,0
1500,정지연,N,0
1501,사거리,N,0
1502,카카오톡,N,0
1503,제주시,N,0
1504,그램,N,0
1505,여부,N,0
1506,하다,V,0
1507,변동,N,0
1508,아라동,N,0
1509,스타,N,0
1510,시간대,N,0
1511,빠르다,V,1
1512,검색,N,0
1513,시청,N,0
1514,제거,N,0
1515,제주,N,0
1516,오로라,N,0
1517,월랑,N,0
1518,동시,N,0
1519,환불,N,-1
1520,이달,N,0
1521,날짜,N,0
1522,보내다,V,0
1523,계좌,N,0
1524,맞은편,N,0
1525,예약,N,0
1526,불가,N,-2
1527,올리브,N,0
1528,지다,V,0
1529,쇼시,N,0
1530,아트,N,0
1531,시술,N,0
1532,연락처,N,0
1533,본죽,N,0
1534,주다,V,0
1535,성함,N,0
1536,카톡,N,0
1537,국민,N,0
1538,친구,N,0
1539,받다,V,0
1540,오후,N,0
1541,아이디,N,0
1542,겨울,N,0
1543,디자인,N,0
1544,양식,N,0
1545,예약금,N,0
1546,사진,N,0
1547,당일,N,0
1548,노형동,N,0
1549,가능,N,1
1550,많다,V,2
1551,네일,N,0
1552,플러스,N,0
1553,시간,N,0
1554,취소,N,0
1555,정지연,N,0
1556,사거리,N,0
1557,카카오톡,N,0
1558,제주시,N,0
1559,그램,N,0
1560,여부,N,0
1561,하다,V,0
1562,변동,N,0
1563,아라동,N,0
1564,스타,N,0
1565,시간대,N,0
1566,빠르다,V,1
1567,검색,N,0
1568,시청,N,0
1569,제거,N,0
1570,제주,N,0
1571,월랑,N,0
1572,웨딩,N,1
1573,동시,N,0
1574,환불,N,-1
1575,이달,N,0
1576,날짜,N,0
1577,보내다,V,0
1578,계좌,N,0
1579,맞은편,N,0
1580,예약,N,0
1581,불가,N,-2
1582,올리브,N,0
1583,지다,V,0
1584,쇼시,N,0
1585,아트,N,0
1586,시술,N,0
1587,연락처,N,0
1588,본죽,N,0
1589,주다,V,0
1590,성함,N,0
1591,카톡,N,0
1592,국민,N,0
1593,친구,N,0
1594,받다,V,0
1595,오후,N,0
1596,아이디,N,0
1597,겨울,N,0
1598,디자인,N,0
1599,양식,N,0
1600,크리스마스,N,0
1601,예약금,N,0
1602,사진,N,0
1603,당일,N,0
1604,노형동,N,0
1605,가능,N,1
1606,많다,V,2
1607,네일,N,0
1608,플러스,N,0
1609,시간,N,0
1610,취소,N,0
1611,정지연,N,0
1612,사거리,N,0
1613,카카오톡,N,0
1614,제주시,N,0
1615,그램,N,0
1616,여부,N,0
1617,하다,V,0
1618,변동,N,0
1619,아라동,N,0
1620,스타,N,0
1621,시간대,N,0
1622,빠르다,V,1
1623,검색,N,0
1624,시청,N,0
1625,제거,N,0
1626,제주,N,0
1627,월랑,N,0
1628,동시,N,0
1629,환불,N,-1
1630,이달,N,0
1631,날짜,N,0
1632,보내다,V,0
1633,계좌,N,0
1634,맞은편,N,0
1635,예약,N,0
1636,불가,N,-2
1637,올리브,N,0
1638,지다,V,0
1639,쇼시,N,0
1640,아트,N,0
1641,시술,N,0
1642,연락처,N,0
1643,본죽,N,0
1644,주다,V,0
1645,성함,N,0
1646,카톡,N,0
1647,국민,N,0
1648,친구,N,0
1649,받다,V,0
1650,오후,N,0
1651,아이디,N,0
1652,겨울,N,0
1653,디자인,N,0
1654,양식,N,0
1655,크리스마스,N,0
1656,예약금,N,0
1657,사진,N,0
1658,당일,N,0
1659,노형동,N,0
1660,가능,N,1
1661,엘사,N,0
1662,많다,V,2
1663,네일,N,0
1664,플러스,N,0
1665,시간,N,0
1666,취소,N,0
1667,정지연,N,0
1668,사거리,N,0
1669,카카오톡,N,0
1670,제주시,N,0
1671,그램,N,0
1672,여부,N,0
1673,하다,V,0
1674,바쁘다,V,-1
1675,변동,N,0
1676,아라동,N,0
1677,스타,N,0
1678,시간대,N,0
1679,빠르다,V,1
1680,검색,N,0
1681,시청,N,0
1682,제거,N,0
1683,제주,N,0
1684,월랑,N,0
1685,동시,N,0
1686,환불,N,-1
1687,이달,N,0
1688,날짜,N,0
1689,보내다,V,0
1690,계좌,N,0
1691,맞은편,N,0
1692,예약,N,0
1693,불가,N,-2
1694,올리브,N,0
1695,지다,V,0
1696,쇼시,N,0
1697,아트,N,0
1698,시술,N,0
1699,연락처,N,0
1700,본죽,N,0
1701,예쁘다,V,2
1702,주다,V,0
1703,성함,N,0
1704,카톡,N,0
1705,국민,N,0
1706,친구,N,0
1707,받다,V,0
1708,감사,N,2
1709,오후,N,0
1710,아이디,N,0
1711,겨울,N,0
1712,디자인,N,0
1713,양식,N,0
1714,크리스마스,N,0
1715,예약금,N,0
1716,사진,N,0
1717,당일,N,0
1718,노형동,N,0
1719,가능,N,1
1720,많다,V,2
1721,네일,N,0
1722,플러스,N,0
1723,시간,N,0
1724,취소,N,0
1725,정지연,N,0
1726,사거리,N,0
1727,카카오톡,N,0
1728,제주시,N,0
1729,그램,N,0
1730,여부,N,0
1731,하다,V,0
1732,변동,N,0
1733,아라동,N,0
1734,스타,N,0
1735,시간대,N,0
1736,빠르다,V,1
1737,검색,N,0
1738,시청,N,0
1739,제거,N,0
1740,제주,N,0
1741,월랑,N,0
1742,동시,N,0
1743,환불,N,-1
1744,이달,N,0
1745,날짜,N,0
1746,보내다,V,0
1747,계좌,N,0
1748,맞은편,N,0
1749,예약,N,0
1750,불가,N,-2
1751,올리브,N,0
1752,지다,V,0
1753,쇼시,N,0
1754,아트,N,0
1755,시술,N,0
1756,연락처,N,0
1757,본죽,N,0
1758,주다,V,0
1759,성함,N,0
1760,카톡,N,0
1761,국민,N,0
1762,친구,N,0
1763,받다,V,0
1764,오후,N,0
1765,아이디,N,0
1766,겨울,N,0
1767,디자인,N,0
1768,양식,N,0
1769,크리스마스,N,0
1770,예약금,N,0
1771,사진,N,0
1772,당일,N,0
1773,노형동,N,0
1774,가능,N,1
1775,많다,V,2
1776,네일,N,0
1777,예분,N,0
1778,플러스,N,0
1779,시간,N,0
1780,취소,N,0
1781,정지연,N,0
1782,사거리,N,0
1783,카카오톡,N,0
1784,제주시,N,0
1785,그램,N,0
1786,여부,N,0
1787,하다,V,0
1788,변동,N,0
1789,아라동,N,0
1790,스타,N,0
1791,시간대,N,0
1792,빠르다,V,1
1793,검색,N,0
1794,시청,N,0
1795,제거,N,0
1796,제주,N,0
1797,월랑,N,0
1798,동시,N,0
1799,환불,N,-1
1800,이달,N,0
1801,날짜,N,0
1802,보내다,V,0
1803,계좌,N,0
1804,맞은편,N,0
1805,후기,N,0
1806,예약,N,0
1807,불가,N,-2
1808,올리브,N,0
1809,지다,V,0
1810,쇼시,N,0
1811,아트,N,0
1812,시술,N,0
1813,연락처,N,0
1814,본죽,N,0
1815,주다,V,0
1816,성함,N,0
1817,카톡,N,0
1818,국민,N,0
1819,친구,N,0
1820,받다,V,0
1821,오후,N,0
1822,아이디,N,0
1823,겨울,N,0
1824,디자인,N,0
1825,양식,N,0
1826,크리스마스,N,0
1827,예약금,N,0
1828,사진,N,0
1829,당일,N,0
1830,노형동,N,0
1831,가능,N,1
1832,많다,V,2
1833,네일,N,0
1834,플러스,N,0
1835,시간,N,0
1836,취소,N,0
1837,정지연,N,0
1838,사거리,N,0
1839,카카오톡,N,0
1840,제주시,N,0
1841,그램,N,0
1842,여부,N,0
1843,하다,V,0
1844,변동,N,0
1845,아라동,N,0
1846,스타,N,0
1847,시간대,N,0
1848,빠르다,V,1
1849,검색,N,0
1850,시청,N,0
1851,제거,N,0
1852,제주,N,0
1853,월랑,N,0
1854,동시,N,0
1855,환불,N,-1
1856,이달,N,0
1857,날짜,N,0
1858,보내다,V,0
1859,계좌,N,0
1860,맞은편,N,0
1861,예약,N,0
1862,불가,N,-2
1863,올리브,N,0
1864,지다,V,0
1865,쇼시,N,0
1866,아트,N,0
1867,시술,N,0
1868,연락처,N,0
1869,본죽,N,0
1870,주다,V,0
1871,성함,N,0
1872,카톡,N,0
1873,국민,N,0
1874,친구,N,0
1875,받다,V,0
1876,오후,N,0
1877,아이디,N,0
1878,겨울,N,0
1879,디자인,N,0
1880,양식,N,0
1881,크리스마스,N,0
1882,예약금,N,0
1883,사진,N,0
1884,당일,N,0
1885,노형동,N,0
1886,가능,N,1
1887,많다,V,2
1888,네일,N,0
1889,플러스,N,0
1890,시간,N,0
1891,취소,N,0
1892,정지연,N,0
1893,사거리,N,0
1894,카카오톡,N,0
1895,제주시,N,0
1896,그램,N,0
1897,여부,N,0
1898,하다,V,0
1899,변동,N,0
1900,아라동,N,0
1901,스타,N,0
1902,시간대,N,0
1903,빠르다,V,1
1904,검색,N,0
1905,시청,N,0
1906,제거,N,0
1907,제주,N,0
1908,월랑,N,0
1909,동시,N,0
1910,환불,N,-1
1911,이달,N,0
1912,날짜,N,0
1913,보내다,V,0
1914,계좌,N,0
1915,맞은편,N,0
1916,예약,N,0
1917,불가,N,-2
1918,올리브,N,0
1919,지다,V,0
1920,쇼시,N,0
1921,아트,N,0
1922,시술,N,0
1923,연락처,N,0
1924,본죽,N,0
1925,주다,V,0
1926,성함,N,0
1927,카톡,N,0
1928,국민,N,0
1929,친구,N,0
1930,받다,V,0
1931,오후,N,0
1932,아이디,N,0
1933,겨울,N,0
1934,디자인,N,0
1935,양식,N,0
1936,크리스마스,N,0
1937,예약금,N,0
1938,사진,N,0
1939,당일,N,0
1940,노형동,N,0
1941,가능,N,1
1942,많다,V,2
1943,네일,N,0
1944,플러스,N,0
1945,시간,N,0
1946,취소,N,0
1947,정지연,N,0
1948,사거리,N,0
1949,카카오톡,N,0
1950,제주시,N,0
1951,그램,N,0
1952,여부,N,0
1953,하다,V,0
1954,변동,N,0
1955,아라동,N,0
1956,스타,N,0
1957,시간대,N,0
1958,빠르다,V,1
1959,검색,N,0
1960,시청,N,0
1961,제거,N,0
1962,제주,N,0
1963,월랑,N,0
1964,동시,N,0
1965,환불,N,-1
1966,이달,N,0
1967,날짜,N,0
1968,보내다,V,0
1969,계좌,N,0
1970,맞은편,N,0
1971,예약,N,0
1972,불가,N,-2
1973,올리브,N,0
1974,지다,V,0
1975,쇼시,N,0
1976,아트,N,0
1977,시술,N,0
1978,연락처,N,0
1979,본죽,N,0
1980,주다,V,0
1981,성함,N,0
1982,카톡,N,0
1983,국민,N,0
1984,친구,N,0
1985,받다,V,0
1986,오후,N,0
1987,아이디,N,0
1988,겨울,N,0
1989,디자인,N,0
1990,양식,N,0
1991,크리스마스,N,0
1992,예약금,N,0
1993,사진,N,0
1994,당일,N,0
1995,노형동,N,0
1996,가능,N,1
1997,많다,V,2
1998,네일,N,0
1999,플러스,N,0
2000,시간,N,0
2001,취소,N,0
2002,정지연,N,0
2003,사거리,N,0
2004,카카오톡,N,0
2005,제주시,N,0
2006,그램,N,0
2007,여부,N,0
2008,하다,V,0
2009,변동,N,0
2010,아라동,N,0
2011,스타,N,0
2012,시간대,N,0
2013,빠르다,V,1
2014,검색,N,0
2015,시청,N,0
2016,제거,N,0
2017,제주,N,0
2018,월랑,N,0
2019,동시,N,0
2020,환불,N,-1
2021,이달,N,0
2022,날짜,N,0
2023,보내다,V,0
2024,계좌,N,0
2025,맞은편,N,0
2026,예약,N,0
2027,불가,N,-2
2028,올리브,N,0
2029,지다,V,0
2030,쇼시,N,0
2031,아트,N,0
2032,시술,N,0
2033,연락처,N,0
2034,본죽,N,0
2035,주다,V,0
2036,성함,N,0
2037,카톡,N,0
2038,국민,N,0
2039,친구,N,0
2040,받다,V,0
2041,오후,N,0
2042,아이디,N,0
2043,겨울,N,0
2044,디자인,N,0
2045,양식,N,0
2046,크리스마스,N,0
2047,예약금,N,0
2048,사진,N,0
2049,당일,N,0
2050,노형동,N,0
2051,가능,N,1
2052,뛰어나다,V,2
2053,지파,N,0
2054,령신,N,0
2055,時節,N,0
2056,숨기다,V,0
2057,울타리,N,0
2058,맡다,V,0
2059,끌다,V,0
2060,행사,N,2
2061,서로,N,0
2062,저녁,N,0
2063,성실,N,2
2064,고치다,V,0
2065,하늘,N,0
2066,도약,N,0
2067,꺼리다,V,-2
2068,그르치다,V,-2
2069,이루다,V,2
2070,조사,N,0
2071,뉘우치다,V,0
2072,그치다,V,0
2073,얻다,V,0
2074,나그네,N,0
2075,제주,N,0
2076,괜찮다,V,2
2077,금지,N,-2
2078,뜨다,V,0
2079,일체,N,0
2080,올리다,V,0
2081,아니다,V,-2
2082,글월,N,0
2083,지방,N,0
2084,해원,N,0
2085,목사,N,0
2086,선행,N,0
2087,상도,N,0
2088,기리다,V,0
2089,단지,N,0
2090,통한,N,0
2091,기초,N,0
2092,내왕,N,0
2093,넘어지다,V,0
2094,처음,N,0
2095,방면,N,0
2096,자비,N,0
2097,부르다,V,0
2098,되다,V,0
2099,곡동,N,0
2100,체험,N,0
2101,신임,N,0
2102,벼슬,N,0
2103,표현,N,0
2104,장사,N,0
2105,태극,N,0
2106,도로포장,N,0
2107,모두,N,0
2108,가리다,V,0
2109,요지부동,N,0
2110,부정,N,0
2111,스승,N,0
2112,무궁무진,N,2
2113,군수,N,0
2114,너다,V,0
2115,들다,V,0
2116,조절,N,0
2117,머리,N,0
2118,모순,N,-1
2119,기억,N,0
2120,덜다,V,0
2121,사바세계,N,0
2122,집단,N,0
2123,조락,N,0
2124,흔드다,V,0
2125,퍼뜨리다,V,0
2126,구원,N,0
2127,고을,N,0
2128,살아가다,V,0
2129,느다,V,0
2130,고등,N,0
2131,대접,N,0
2132,갈망,N,1
2133,삼가다,V,0
2134,허무,N,-2
2135,거다,V,0
2136,껍데기,N,0
2137,조정,N,0
2138,미국,N,0
2139,두채,N,0
2140,세월,N,0
2141,순진,N,1
2142,행동,N,0
2143,넘다,V,0
2144,같다,V,0
2145,오르다,V,0
2146,즐거워하다,V,2
2147,받들다,V,0
2148,사사롭다,V,0
2149,리회,N,0
2150,임금,N,0
2151,지껄이다,V,0
2152,먹다,V,0
2153,상대,N,0
2154,앞길,N,0
2155,재세,N,0
2156,마당,N,0
2157,조화,N,2
2158,들끓다,V,0
2159,푸다,V,0
2160,광진교,N,0
2161,해수욕객,N,0
2162,천성,N,0
2163,훼손,N,-2
2164,동요,N,0
2165,늘리다,V,0
2166,천기,N,0
2167,베푸다,V,0
2168,인격,N,0
2169,우두머리,N,0
2170,나라,N,0
2171,전달,N,0
2172,어른,N,0
2173,화천,N,0
2174,트다,V,0
2175,태도,N,0
2176,어그러지다,V,-1
2177,성하다,V,0
2178,실하다,V,0
2179,부근,N,0
2180,치다,V,0
2181,굳어지다,V,0
2182,기독교,N,0
2183,쓰다,V,0
2184,못사다,V,0
2185,내부,N,0
2186,계획,N,0
2187,전복,N,0
2188,작업,N,0
2189,명령,N,0
2190,우주,N,0
2191,정직,N,1
2192,근원,N,0
2193,스스로,N,0
2194,주가,N,0
2195,받침대,N,0
2196,말미암다,V,0
2197,연수원,N,0
2198,모자라다,V,0
2199,세계,N,0
2200,만들다,V,0
2201,전하다,V,0
2202,연수생,N,0
2203,대신,N,0
2204,도인,N,0
2205,성인,N,0
2206,듣다,V,0
2207,변화,N,0
2208,사사,N,0
2209,피해,N,0
2210,통달,N,0
2211,임명,N,0
2212,이해,N,0
2213,실지,N,0
2214,전부,N,0
2215,드러내다,V,0
2216,분부,N,0
2217,공허,N,-1
2218,사방,N,0
2219,붙들리다,V,0
2220,생기,N,2
2221,그릇,N,0
2222,명대,N,0
2223,설악산,N,0
2224,종합,N,0
2225,근심,N,-2
2226,번화가,N,0
2227,넓히다,V,1
2228,윤리,N,1
2229,약간,N,0
2230,짜이다,V,0
2231,바라다,V,0
2232,바쁘다,V,-2
2233,연수,N,0
2234,죽이다,V,0
2235,적도,N,0
2236,어렵다,V,-1
2237,태풍,N,-2
2238,先生,N,0
2239,원한,N,-2
2240,거여,N,0
2241,지하,N,0
2242,접촉,N,0
2243,시봉,N,0
2244,차갑다,V,0
2245,어제,N,0
2246,행적,N,0
2247,너그럽다,V,1
2248,충실,N,1
2249,의통,N,0
2250,외지다,V,-1
2251,어울리다,V,2
2252,아무렇다,V,0
2253,무극,N,0
2254,마음먹다,V,0
2255,썩다,V,0
2256,명분,N,0
2257,호장,N,0
2258,생기다,V,0
2259,앉다,V,0
2260,기르다,V,0
2261,덕화,N,0
2262,지다,V,0
2263,굶주리다,V,-2
2264,끼이다,V,0
2265,빌다,V,0
2266,이끌다,V,0
2267,지내다,V,0
2268,중체,N,0
2269,통치,N,0
2270,쉽다,V,1
2271,단련,N,0
2272,화해다,V,0
2273,얽다,V,0
2274,불통,N,0
2275,일삼다,V,0
2276,신혼,N,2
2277,알아보다,V,0
2278,모임,N,0
2279,등급,N,0
2280,적다,V,0
2281,남부,N,0
2282,길손,N,0
2283,내다,V,0
2284,증원,N,0
2285,힘차다,V,2
2286,곧다,V,0
2287,고생,N,-2
2288,닦다,V,0
2289,스릴,N,1
2290,의견,N,0
2291,시기,N,0
2292,흐름,N,0
2293,교만,N,0
2294,생활,N,0
2295,겪다,V,0
2296,뛰다,V,0
2297,배우,N,0
2298,판단,N,0
2299,출신,N,0
2300,가지,N,0
2301,셈하다,V,0
2302,생각,N,0
2303,궂다,V,-1
2304,변통,N,0
2305,만물,N,0
2306,그림,N,0
2307,만나,N,0
2308,대순,N,0
2309,이루어지다,V,2
2310,섬기다,V,0
2311,좁다,V,0
2312,살피다,V,0
2313,충동,N,-1
2314,거울삼다,V,0
2315,어기다,V,0
2316,시키다,V,0
2317,임원,N,0
2318,열다,V,0
2319,부지,N,0
2320,공민학교,N,0
2321,대학,N,0
2322,부리다,V,0
2323,해수욕,N,0
2324,인간,N,0
2325,추구,N,0
2326,들어가다,V,0
2327,살리다,V,0
2328,응하다,V,0
2329,공사장,N,0
2330,배반,N,-2
2331,평정,N,2
2332,웃음,N,2
2333,언덕,N,0
2334,타고나다,V,2
2335,지혜,N,2
2336,초등,N,0
2337,지나다,V,0
2338,독차지,N,-1
2339,바꾸다,V,0
2340,차가우다,V,0
2341,모시다,V,0
2342,갖추다,V,2
2343,파리,N,0
2344,정성,N,2
2345,휴식,N,2
2346,절단나다,V,0
2347,선교,N,0
2348,하느님,N,0
2349,도량,N,0
2350,도심지,N,0
2351,벼슬아치,N,0
2352,소유,N,0
2353,관리,N,1
2354,낳다,V,0
2355,저축,N,1
2356,다니다,V,0
2357,느끼다,V,0
2358,평화,N,2
2359,두다,V,0
2360,사람,N,0
2361,합덕,N,0
2362,무기,N,0
2363,只今,N,0
2364,밉다,V,-2
2365,방해,N,-2
2366,진실,N,0
2367,소리,N,0
2368,낙원,N,0
2369,벌이,N,0
2370,떠맡다,V,0
2371,배우다,V,0
2372,도리,N,0
2373,어맨다,N,0
2374,진리,N,0
2375,사하,N,0
2376,제위,N,0
2377,경계,N,0
2378,후세,N,0
2379,각지,N,0
2380,마치다,V,0
2381,거두,N,0
2382,단독,N,0
2383,따다,V,0
2384,과정,N,0
2385,더위,N,0
2386,둘레,N,0
2387,수레,N,0
2388,진술,N,0
2389,익히다,V,0
2390,외국인,N,0
2391,영토,N,0
2392,드리다,V,0
2393,들어오다,V,0
2394,망각,N,0
2395,냄새,N,0
2396,온기,N,2
2397,어긋나다,V,-2
2398,以後,N,0
2399,기인,N,0
2400,외국,N,0
2401,불화,N,-2
2402,미치다,V,0
2403,교제,N,0
2404,내가,N,0
2405,몸뚱이,N,0
2406,계승,N,0
2407,여기다,V,0
2408,도래,N,0
2409,차단,N,-2
2410,동해,N,0
2411,요구,N,0
2412,임진,N,0
2413,옳다,V,2
2414,걸린,N,0
2415,결단,N,0
2416,최고,N,2
2417,중간,N,0
2418,즐기다,V,0
2419,오차,N,0
2420,구별,N,0
2421,벌이다,V,0
2422,주동자,N,0
2423,우편배달부,N,0
2424,기운,N,0
2425,마다,V,0
2426,경험,N,0
2427,우대,N,2
2428,틀림없다,V,1
2429,없다,V,-2
2430,자라다,V,0
2431,남기다,V,0
2432,사귀다,V,0
2433,가마솥,N,0
2434,빠지다,V,0
2435,잇다,V,0
2436,수양,N,0
2437,젊다,V,1
2438,정신,N,0
2439,나아가다,V,0
2440,맞추다,V,0
2441,강릉,N,0
2442,사다,V,0
2443,당하다,V,0
2444,제어,N,0
2445,거처,N,0
2446,일어나다,V,0
2447,말리다,V,0
2448,우편물,N,0
2449,넓다,V,1
2450,산신,N,0
2451,엿보다,V,0
2452,시장,N,0
2453,은혜,N,2
2454,힘쓰다,V,1
2455,선명,N,0
2456,대하다,V,0
2457,갈래,N,0
2458,쓰이다,V,0
2459,쓰러지다,V,0
2460,신데,N,0
2461,얘기,N,0
2462,조금,N,0
2463,자처,N,0
2464,폭풍,N,0
2465,장소,N,0
2466,이상,N,0
2467,보살피다,V,0
2468,올림픽,N,0
2469,상태,N,0
2470,사람됨,N,0
2471,뒤떨어지다,V,-2
2472,교육,N,0
2473,어린애,N,0
2474,체득,N,0
2475,웃다,V,2
2476,공략,N,0
2477,도로,N,0
2478,야만,N,0
2479,변천,N,0
2480,내려오다,V,0
2481,맞다,V,0
2482,도착,N,0
2483,통괄,N,0
2484,믿음,N,0
2485,살리,N,0
2486,책임,N,0
2487,아름답다,V,2
2488,서울,N,0
2489,이어지다,V,0
2490,통일교,N,0
2491,굳다,V,0
2492,위하다,V,0
2493,접하다,V,0
2494,아냐다,V,0
2495,다스리다,V,0
2496,제사,N,0
2497,쉬다,V,0
2498,이르다,V,0
2499,구분,N,0
2500,짜다,V,0
2501,인정,N,0
2502,시대,N,0
2503,자녀,N,0
2504,까다,V,0
2505,대로,N,0
2506,더럽다,V,-2
2507,연분,N,0
2508,낮추다,V,0
2509,以上,N,0
2510,못하다,V,0
2511,발전,N,1
2512,종단,N,0
2513,달다,V,0
2514,사욕,N,0
2515,어려움,N,-2
2516,중요,N,2
2517,약하다,V,0
2518,다다르다,V,0
2519,타다,V,0
2520,뒤서다,V,0
2521,전경,N,0
2522,인솔자,N,0
2523,포장,N,0
2524,한적,N,0
2525,다니,N,0
2526,세상,N,0
2527,임하다,V,0
2528,마찬가지,N,0
2529,궁리,N,0
2530,화하,N,0
2531,전하,N,0
2532,바람,N,0
2533,물결치다,V,0
2534,일평생,N,0
2535,구입,N,0
2536,신명,N,0
2537,서적,N,0
2538,지키다,V,0
2539,업신여기다,V,-2
2540,허락,N,1
2541,하다,V,0
2542,오늘,N,0
2543,모양,N,0
2544,만나다,V,0
2545,빠르다,V,1
2546,태어나다,V,0
2547,화평,N,0
2548,아래,N,0
2549,태극도,N,0
2550,이전,N,0
2551,제주도,N,0
2552,주일,N,0
2553,천호동,N,0
2554,끊다,V,0
2555,전체,N,0
2556,이다,V,0
2557,금괴,N,0
2558,운명,N,2
2559,내리,N,0
2560,우다,V,0
2561,들이다,V,0
2562,도통,N,0
2563,연관,N,0
2564,형태,N,0
2565,지나치다,V,-1
2566,生角,N,0
2567,계속,N,0
2568,수도,N,0
2569,시절,N,0
2570,비교,N,0
2571,본질,N,0
2572,신문,N,0
2573,마을,N,0
2574,본성,N,0
2575,그해,N,0
2576,상해,N,0
2577,조판,N,0
2578,값있다,V,0
2579,머무르다,V,0
2580,주관,N,0
2581,삼다,V,0
2582,유도,N,0
2583,번갈다,V,0
2584,백성,N,0
2585,상호,N,0
2586,부산,N,0
2587,원리,N,0
2588,집안,N,0
2589,몰려오다,V,0
2590,교설,N,0
2591,한정,N,0
2592,빈틈,N,0
2593,지도,N,0
2594,신도,N,0
2595,넣다,V,0
2596,언급,N,0
2597,어쩌다,V,0
2598,쇠하다,V,0
2599,중지,N,0
2600,인연,N,2
2601,기쁘다,V,2
2602,도다,V,0
2603,그달,N,0
2604,나타내다,V,0
2605,학식,N,0
2606,천지,N,0
2607,時代,N,0
2608,부전선,N,0
2609,설계,N,0
2610,권하다,V,0
2611,억수,N,0
2612,지어,N,0
2613,원죄,N,0
2614,상부상조,N,0
2615,매기다,V,0
2616,관원,N,0
2617,사랑,N,2
2618,껍질,N,0
2619,미리,N,0
2620,사이,N,0
2621,이후,N,0
2622,世界,N,0
2623,무느다,V,0
2624,버릇,N,0
2625,아다,V,0
2626,밟다,V,0
2627,세우다,V,0
2628,논란,N,-2
2629,기회,N,0
2630,살피,N,0
2631,혼자,N,0
2632,작년,N,0
2633,잡아가다,V,0
2634,합하다,V,0
2635,편하다,V,2
2636,시작,N,0
2637,심중,N,0
2638,있다,V,0
2639,이름,N,0
2640,정상,N,0
2641,돕다,V,1
2642,가르치다,V,0
2643,심하다,V,-1
2644,띠다,V,0
2645,벗기다,V,0
2646,모르다,V,0
2647,본전,N,0
2648,선비,N,0
2649,한국,N,0
2650,제한,N,-1
2651,여럿,N,0
2652,건너다,V,0
2653,국민학교,N,0
2654,돌리다,V,0
2655,명당,N,2
2656,이번,N,0
2657,必要,N,0
2658,기도,N,0
2659,해치다,V,-2
2660,밝히다,V,1
2661,헤아리다,V,0
2662,막다,V,0
2663,군인,N,0
2664,풀다,V,0
2665,스리,N,0
2666,아끼다,V,1
2667,들어서다,V,0
2668,다르다,V,0
2669,민간,N,0
2670,궁구,N,0
2671,잡다,V,0
2672,유선,N,0
